geo,time,pop,gdp_pc,gini,u5mr
afg,1821,3332311,607,30.5,471.38
ago,1821,1603720,677,48.6,485.68
alb,1821,440367,671,41.2,375.2
are,1821,40153,1079,44.6,434.46
arg,1821,578434,1533,46.7,402.19
arm,1821,425605,517,29.1,361.14
aus,1821,333554,861,41.5,390.99
aut,1821,3404003,2035,52.8,300.8
aze,1821,906216,783,34.9,367.84
bdi,1821,921605,426,43.7,423.95
bel,1821,3499557,2426,62.1,320.22
ben,1821,656772,601,47.9,430.46
bfa,1821,1704549,482,37.5,454.69
bgd,1821,20186896,875,41.8,507.88
bgr,1821,2196650,1098,47.8,359.8
bhr,1821,64474,1352,44.3,439.79
bih,1821,876074,674,30.8,378.8
blr,1821,2425305,618,57.7,365.67
bol,1821,1126375,864,36.9,404.69
bra,1821,4644739,1114,40.1,417.44
btn,1821,91378,633,47.1,455.32
bwa,1821,121000,400,35.6,397.2
caf,1821,486769,427,45.3,443.79
can,1821,902652,1507,44.5,333.47
che,1821,2004035,2738,42,344.77
chl,1821,831109,984,47.7,417.44
chn,1821,382875079,985,44,417.44
civ,1821,1112362,884,38.2,427.86
cmr,1821,1877602,631,55.8,460.21
cod,1821,5273748,528,42.1,422.65
cog,1821,321840,610,50.9,408.51
col,1821,1278870,968,58.9,417.44
com,1821,57779,711,36.5,416.16
cpv,1821,57336,533,49.9,394.71
cri,1821,64079,786,48.5,441.12
cub,1821,622688,1102,37.7,375.2
cyp,1821,184808,866,32.2,339.12
cze,1821,5580684,1937,35.4,379.99
deu,1821,25717690,1900,52.7,340.25
dji,1821,23416,804,42.5,445.15
dnk,1821,1185711,2169,60.7,356.28
dom,1821,93921,673,41.5,445.15
dza,1821,2727511,743,57.9,460.21
ecu,1821,527340,534,40.1,405.96
egy,1821,4341780,797,57.9,404.69
eri,1821,213967,535,45.9,441.12
esp,1821,12393019,1526,37.8,450.6
est,1821,344116,966,48.9,362.15
eth,1821,3087009,524,47.5,447.88
fin,1821,1205328,1297,50.6,352.82
fji,1821,135080,790,47.2,498.88
fra,1821,31700048,1992,58.8,287.32
gab,1821,162520,391,45.9,435.79
gbr,1821,16451787,3406,58.7,315.87
geo,1821,1104156,547,29.7,379.74
gha,1821,1985643,708,57.9,471.38
gin,1821,1012153,452,32.7,447.88
gmb,1821,105756,823,45.4,460.21
gnb,1821,222848,780,49.8,417.44
gnq,1821,81226,366,46.6,446.51
grc,1821,2363292,1431,49.9,360.97
gtm,1821,602393,867,35.3,503.36
guy,1821,169726,1226,38.2,429.16
hnd,1821,149703,685,57.6,393.46
hti,1821,743392,642,42.3,486.18
hun,1821,4170542,1263,46.9,368.01
idn,1821,17334493,999,51.4,443.79
ind,1821,176746350,1050,33,509.39
irl,1821,5104302,1472,44.1,348.22
irn,1821,6633089,982,57.9,506.38
irq,1821,1117316,977,57.9,427.86
isr,1821,209954,882,44.9,447.8
ita,1821,20444686,2432,60.2,454.69
jam,1821,400790,1164,39.1,389.77
jor,1821,219821,983,40.1,421.34
jpn,1821,31027329,1081,52.9,363.32
kaz,1821,2102070,1175,43.3,497.41
ken,1821,2574000,912,46.3,507.88
kgz,1821,546124,514,46,381.19
khm,1821,2104973,908,40.3,379.99
kor,1821,9410622,564,32.1,503.36
