geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1998,18511480,947,36.6,142.6
ago,Angola,country,afr,1998,14187710,3376,58.2,220.8
alb,Albania,country,eur,1998,3102898,4434,34.8,28.9
are,United Arab Emirates,country,asi,1998,2733770,104107,45.1,11.8
arg,Argentina,country,ame,1998,36241578,12268,50.7,21.4
arm,Armenia,country,eur,1998,3112958,2636,36,33.2
aus,Australia,country,asi,1998,18709175,33085,31.2,6.5
aut,Austria,country,eur,1998,8023166,36157,26.1,5.8
aze,Azerbaijan,country,eur,1998,7984531,3801,35.7,84.2
bdi,Burundi,country,afr,1998,6511920,763,42.4,160.5
bel,Belgium,country,eur,1998,10216867,34992,27.6,6.3
ben,Benin,country,afr,1998,6546493,1466,37.1,150.9
bfa,Burkina Faso,country,afr,1998,10969093,1012,46.9,191.3
bgd,Bangladesh,country,asi,1998,126169583,1538,33.7,97.9
bgr,Bulgaria,country,eur,1998,8131743,8976,25,22.7
bhr,Bahrain,country,asi,1998,618054,44399,35,14.1
bih,Bosnia and Herzegovina,country,eur,1998,3775898,5609,35.8,10.7
blr,Belarus,country,eur,1998,10051298,6630,27.8,17
bol,Bolivia,country,ame,1998,8026257,4384,56,88.7
bra,Brazil,country,ame,1998,170516482,11250,59.6,37.7
btn,Bhutan,country,asi,1998,533506,3292,46.9,89.4
bwa,Botswana,country,afr,1998,1678111,9507,59.4,67.7
caf,Central African Republic,country,afr,1998,3577028,873,48.5,176.4
can,Canada,country,ame,1998,30145148,34389,30.7,6.4
che,Switzerland,country,eur,1998,7113505,46942,27.1,5.8
chl,Chile,country,ame,1998,14788609,14450,55.5,12
chn,China,country,asi,1998,1255262566,3205,44.9,41.5
civ,Cote d'Ivoire,country,afr,1998,15728482,3202,39.1,146
cmr,Cameroon,country,afr,1998,15108630,2338,41.8,153.6
cod,"Congo, Dem. Rep.",country,afr,1998,45647949,622,44,168.4
cog,"Congo, Rep.",country,afr,1998,2953011,4657,46.1,119.3
col,Colombia,country,ame,1998,39234059,8701,54,26.9
com,Comoros,country,afr,1998,520180,1416,51.2,102.7
cpv,Cape Verde,country,afr,1998,419884,3082,50.3,44.3
cri,Costa Rica,country,ame,1998,3767369,9095,45.7,14.4
cub,Cuba,country,ame,1998,11041893,10086,36.8,9.4
cyp,Cyprus,country,eur,1998,908040,27721,28.9,7.5
cze,Czech Republic,country,eur,1998,10297977,19777,26,7.6
deu,Germany,country,eur,1998,82010184,35254,25.9,5.7
dji,Djibouti,country,afr,1998,698256,2092,42.3,104.9
dnk,Denmark,country,eur,1998,5298680,39297,22.4,5.8
dom,Dominican Republic,country,ame,1998,8296375,7283,50,44
dza,Algeria,country,afr,1998,30336880,9646,39.6,40.7
ecu,Ecuador,country,ame,1998,12163887,8045,49.7,37.7
egy,Egypt,country,afr,1998,65922626,7207,33.9,52.8
eri,Eritrea,country,afr,1998,3337227,1603,47.5,99.2
esp,Spain,country,eur,1998,40151723,28238,31.9,7
est,Estonia,country,eur,1998,1406388,13705,37.6,12.8
eth,Ethiopia,country,afr,1998,62707547,591,32.5,156.2
fin,Finland,country,eur,1998,5153229,31423,24.3,4.6
fji,Fiji,country,asi,1998,800314,6108,46,25.1
fra,France,country,eur,1998,58867465,32764,27.6,5.6
gab,Gabon,country,afr,1998,1173114,20729,46.9,85.4
gbr,United Kingdom,country,eur,1998,58456989,30614,34,6.8
geo,Georgia,country,eur,1998,4859954,3072,41.3,39.8
gha,Ghana,country,afr,1998,17969006,2199,40.8,106.9
gin,Guinea,country,afr,1998,8497582,1107,39.1,184.8
gmb,Gambia,country,afr,1998,1159001,1477,50.2,127.9
gnb,Guinea-Bissau,country,afr,1998,1260424,1305,39.1,188.9
gnq,Equatorial Guinea,country,afr,1998,496330,8437,50.5,160.1
