"geo","time","pop","gdp_pc","gini","u5mr"
"abw",1869,,1161.755054,,
"afg",1869,,713.8649482,48.6,478.53
"ago",1869,,836.1345767,35,485.68
"alb",1869,,748.308898,41.2,375.2
"and",1869,,2215.242779,,
"are",1869,,1291.100428,43.7,434.46
"arg",1869,,3028.327133,25.7,402.19
"arm",1869,,622.1488838,58,339.1669474
"atg",1869,,1055.788616,,270.4658104
"aus",1869,,5132.032919,43.4,184.452334
"aut",1869,,3414.716608,36.4,393.18
"aze",1869,,1020.514913,42.3,333.4200186
"bdi",1869,,445.5901628,43.7,423.95
"bel",1869,,4934.898121,52.8,264.52
"ben",1869,,758.0895442,44.4,430.46
"bfa",1869,,508.2624795,37.5,454.69
"bgd",1869,,880.8520293,49.8,507.88
"bgr",1869,,1390.532041,47.8,335.73
"bhr",1869,,1899.590131,42.6,439.79
"bhs",1869,,2016.04658,,258.9152301
"bih",1869,,789.7231896,41.3,378.8
"blr",1869,,816.762962,50.2,365.67
"blz",1869,,807.3776378,,285.2015242
"bmu",1869,,1712.240173,,
"bol",1869,,1361.515155,36.9,404.69
"bra",1869,,1604.716147,41.8,417.44
"brb",1869,,1274.404783,,598.8283581
"brn",1869,,1790.491578,,454.69
"btn",1869,,695.1688812,47.7,437.4664664
"bwa",1869,,504.6946292,35.6,397.2
"caf",1869,,538.8407115,48,443.79
"can",1869,,2771.158104,42.9,296.65
"che",1869,,5536.0302,50.7,322.5311561
"chl",1869,,1907.641596,67.5,417.44
"chn",1869,,1100.757859,36.7,421.34
"civ",1869,,1070.613259,43.2,427.86
"cmr",1869,,795.4936007,40,460.21
"cod",1869,,644.3826561,42.1,422.65
"cog",1869,,698.6237365,44.8,408.51
"col",1869,,1095.784079,58.9,417.44
"com",1869,,746.5540965,44.3,416.16
"cpv",1869,,653.8707738,48.6,394.71
"cri",1869,,1343.873213,45,441.12
"cub",1869,,1923.647257,40.5,449.24
"cym",1869,,1449.545584,,
"cyp",1869,,1527.449286,39.6,339.12
"cze",1869,,2642.912743,54.1,379.99
"deu",1869,,2851.260003,44.9,475.83
"dji",1869,,935.4436565,45.1,445.15
"dma",1869,,925.034262,,
"dnk",1869,,3419.997672,54.8,208.08
"dom",1869,,872.5203703,44.8,445.15
"dza",1869,,1250.273402,45.7,460.21
"ecu",1869,,725.9236246,45,405.96
"egy",1869,,994.3086826,48.4,404.69
"eri",1869,,604.55192,47.9,441.12
"esp",1869,,1797.572143,33.5,318.75
"est",1869,,1317.775798,48.9,343.64
"eth",1869,,533.0954085,47.5,447.88
"fin",1869,,1833.085357,50.6,225.92
"fji",1869,,929.5408948,46.5,498.88
"fra",1869,,3417.443672,57.8,273.62
"fsm",1869,,540.4952398,,285.6659223
"gab",1869,,394.2907369,45.9,435.79
"gbr",1869,,5842.826895,48.7,262.86
"geo",1869,,687.0638102,29.7,343.4372915
"gha",1869,,735.2792903,55.4,471.38
"gin",1869,,499.0829568,32.7,441.12
"gmb",1869,,847.7401093,46.5,460.21
"gnb",1869,,810.9863269,49.8,417.44
"gnq",1869,,389.6445032,50.2,446.51
"grc",1869,,1955.68593,49.9,360.97
"grd",1869,,1183.440655,,284.4112743
"grl",1869,,664.9521168,,
"gtm",1869,,1280.508193,35.3,503.36
"guy",1869,,1693.680972,38.2,429.16
"hkg",1869,,1127.155526,,
"hnd",1869,,1264.517553,47.8,393.46
"hrv",1869,,1857.802801,,366.84
"hti",1869,,1045.799026,44,485.6683527
"hun",1869,,1835.05113,44.5,372.2721196
"idn",1869,,1072.992111,39.1,443.79
"ind",1869,,1057.802275,31.9,509.39
"irl",1869,,2915.996963,38.1,136.56
"irn",1869,,1075.110101,50,506.38
"irq",1869,,1187.981183,51.2,427.86
"isl",1869,,1581.90318,,426.98
"isr",1869,,888.5487419,44.9,447.3304752
"ita",1869,,2520.818605,51.1,446.2818206
"jam",1869,,903.5918711,39.1,389.77
"jor",1869,,1195.955205,43.1,421.34
"jpn",1869,,1208.097463,46,360.97
"kaz",1869,,1601.930136,43.3,537.25
"ken",1869,,1059.272665,46.3,507.88
"kgz",1869,,783.1256185,46,377.7235115
"khm",1869,,974.1915242,44.3,379.99
"kir",1869,,585.5208475,,352.0141526
"kna",1869,,1624.606399,,
"kor",1869,,536.8495642,32.1,503.36
"kwt",1869,,1420.210471,43.4,500.35
"lao",1869,,974.3846601,38.4,418.74
"lbn",1869,,1536.800177,45.7,447.88
"lbr",1869,,911.5215353,44.4,429.16
"lby",1869,,1919.435263,42.5,404.69
"lca",1869,,1030.145374,,299.5610446
"lka",1869,,1376.175703,44.7,409.79
"lso",1869,,408.6359148,52.6,407.24
"ltu",1869,,1784.785953,48.9,458.81
"lux",1869,,2600.057149,37,357.45
"lva",1869,,1055.315056,48.9,368.01
"mac",1869,,1175.156966,,
"mar",1869,,780.9163934,49.4,403.44
"mco",1869,,3535.161317,,
"mda",1869,,812.5295324,47.8,349.0564304
"mdg",1869,,727.7510385,41,437.13
"mdv",1869,,840.8396457,,412.2467277
"mex",1869,,1240.116916,49.9,487.15
"mhl",1869,,562.2331259,,
"mkd",1869,,952.2099865,32.5,386.451176
"mli",1869,,614.4266849,47.2,494.48
"mlt",1869,,1227.953079,,180.5169419
"mmr",1869,,848.7298349,45.3,433.13
"mne",1869,,1459.222625,39.6,375.2
"mng",1869,,644.973532,44.9,420.04
"moz",1869,,406.4239436,48.8,439.79
"mrt",1869,,670.186407,48.2,417.44
"mus",1869,,1194.349548,43.1,236.0900698
"mwi",1869,,353.5201581,45.7,439.79
"mys",1869,,1105.303132,40.1,435.79
"nam",1869,,1125.574757,52.6,412.34
"ner",1869,,566.7455819,43.3,433.13
"nga",1869,,1102.489078,42.3,438.46
"nic",1869,,1641.970692,45.9,509.39
"nld",1869,,5107.475391,56.1,288.8
"nor",1869,,2492.467255,49,178.8
"npl",1869,,660.7407461,41,407.24
"nru",1869,,703.4126719,,
"nzl",1869,,4984.294646,38.2,145.6
"omn",1869,,1125.445832,44.7,413.61
"pak",1869,,1026.392015,45.7,501.85
"pan",1869,,1475.757648,46.7,405.96
"per",1869,,1373.629599,53,371.61
"phl",1869,,1036.989542,51.6,431.79
"plw",1869,,993.447084,,
"png",1869,,646.9118149,44.3,423.95
"pol",1869,,1577.895716,27.3,369.21
"pri",1869,,1798.934237,,
"prk",1869,,539.6373489,48.8,500.35
"prt",1869,,1778.009439,50.7,372.81
"pry",1869,,1545.970224,45.8,374
"pse",1869,,1233.008913,42.2,434.544278
"qat",1869,,1420.210471,43.4,433.13
"rou",1869,,1598.358535,47.8,313.89
"rus",1869,,2009.875965,50.2,446.6
"rwa",1869,,470.4232902,59,420.04
"sau",1869,,910.8344467,46.1,416.16
"sdn",1869,,658.5129611,33.8,425.25
"sen",1869,,631.6280203,43.4,512.4
"sgp",1869,,1142.179856,42.2,392.21
"slb",1869,,432.6015317,49.4,504.87
"sle",1869,,932.4710503,49.3,513.91
"slv",1869,,1474.369729,45.6,461.6
"smr",1869,,1765.70209,,
"som",1869,,740.9534174,50.9,451.96
"srb",1869,,1873.736714,32.5,374
"ssd",1869,,644.4899779,33.78,490.08
"stp",1869,,966.2612028,,333.7587238
"sur",1869,,2282.876353,39.3,405.96
"svk",1869,,1968.691797,54.1,363.32
"svn",1869,,1943.838764,42.6,360.97
"swe",1869,,1989.064453,57.4,271.36
"swz",1869,,622.0001197,51.2,413.61
"syc",1869,,1040.34957,,242.5274482
"syr",1869,,1152.673476,59.5,429.16
"tca",1869,,678.8092771,,
"tcd",1869,,531.2704109,48.3,431.79
"tgo",1869,,867.1144305,43.8,426.55
"tha",1869,,1002.461697,36.7,438.46
"tjk",1869,,739.1388273,47.4,327.4330515
"tkm",1869,,1325.073725,41.4,480.2873068
"tls",1869,,597.0402837,44.6,455.2995734
"ton",1869,,784.6153355,,259.2062803
"tto",1869,,1609.170011,43.6,335.73
"tun",1869,,907.9775617,49.4,460.21
"tur",1869,,1588.453681,57.3,379.99
"tuv",1869,,850.9308341,,
"twn",1869,,1006.281855,,
"tza",1869,,642.8954645,37.6,414.89
"uga",1869,,589.2845006,41,510.9
"ukr",1869,,1072.293735,47.1,360.97
"ury",1869,,5563.362872,48.1,405.96
"usa",1869,,4174.788498,55.4,314.648
"uzb",1869,,585.5372233,44.4,379.9828487
"vct",1869,,1169.032569,,312.8340124
"ven",1869,,849.7576591,44,414.89
"vnm",1869,,834.7929012,40.4,417.44
"vut",1869,,693.3063832,,289.4395147
"wsm",1869,,1658.173704,,345.930056
"yem",1869,,1065.976074,45.7,540.44
"zaf",1869,,1578.845146,35.9,398.45
"zmb",1869,,783.6463201,45,409.79
"zwe",1869,,944.2351081,34.6,395.95
