geo,time,pop,gdp_pc,gini,u5mr
afg,1937,6835896,955,36.2,451.63
ago,1937,3831672,2099,51.3,446.36
alb,1937,1063223,1768,25.2,270.71
are,1937,63103,1303,44.7,399.62
arg,1937,13506373,6997,42.9,140.12
arm,1937,1197076,1464,41,176.19
aus,1937,6853044,9381,40.1,51.45
aut,1937,6755055,6028,37.5,134.77
aze,1937,2558321,2737,41.3,196.65
bdi,1937,2079789,488,46,386.96
bel,1937,8337670,9335,46.6,102.86
ben,1937,1992905,1127,43.7,399.66
bfa,1937,3894890,531,40.5,419.19
bgd,1937,36491123,1152,37.8,371.42
bgr,1937,6522995,2621,26.7,189.14
bhr,1937,102368,4044,36.5,386.74
bih,1937,2364148,1199,45.1,254.61
blr,1937,6905046,2164,28.4,144.93
bol,1937,2845637,2611,36.4,366
bra,1937,39057239,2370,40.9,342.88
btn,1937,164363,814,47.3,412.49
bwa,1937,273311,753,41.1,358.98
caf,1937,868998,990,46.1,421.61
can,1937,11310323,7399,39.8,102.37
che,1937,4171034,14253,39.8,60.55
chl,1937,4838010,4564,64.4,391.88
chn,1937,501868873,1012,49.6,345.93
civ,1937,2389627,1744,39.7,391.87
cmr,1937,3321837,1257,42.5,424.85
cod,1937,11127487,1222,44.3,382.5
cog,1937,731822,1366,38.7,380.31
col,1937,8849122,2663,55.6,242.73
com,1937,140301,799,38.8,382.74
cpv,1937,157851,797,47.7,343
cri,1937,668547,2677,47.8,242.57
cub,1937,4459461,6578,37.6,125.89
cyp,1937,387036,3272,40.6,216.87
cze,1937,8473668,6654,40.8,137.66
deu,1937,69329268,8305,46.1,87.26
dji,1937,55815,2160,41.9,409.2
dnk,1937,3748869,10001,46,77.63
dom,1937,1598747,1650,41.4,360.5
dza,1937,7508790,3328,40.3,381.53
ecu,1937,2403076,2032,41.9,374.99
egy,1937,17040696,1708,43.6,359.55
eri,1937,960290,749,47.8,406.11
esp,1937,25119180,3122,35.8,199.74
est,1937,976416,3953,38.8,145.66
eth,1937,15067067,565,48.3,412.04
fin,1937,3628549,5807,40.7,95.45
fji,1937,203595,1969,42.4,343.71
fra,1937,42030084,6008,60.2,81.6
gab,1937,425591,554,46.9,400.51
gbr,1937,47378000,9719,37.3,80.23
geo,1937,3123595,1773,40.2,190.37
gha,1937,3645092,2170,42.9,337.6
gin,1937,2753234,588,44.1,357.2
gmb,1937,246511,950,46.4,422.32
gnb,1937,489233,840,47.9,355.97
gnq,1937,169779,465,50.8,410.37
grc,1937,6861272,5662,39.1,190.16
gtm,1937,2230306,3336,43.9,427.65
guy,1937,367486,3427,42.1,240.7
hnd,1937,1094611,1981,42.2,332.88
hti,1937,2677425,2090,42.2,406.96
hun,1937,9089495,5533,28.7,209.32
idn,1937,59116990,1879,51.5,346.12
ind,1937,312175769,1091,33.6,264.11
irl,1937,2925372,5210,53.1,101.72
irn,1937,14525695,2814,43.6,457.48
irq,1937,4324458,2455,55.2,393
isr,1937,786072,2330,44.9,76.59
ita,1937,43051259,6530,45.1,161.58
jam,1937,1143662,1870,42.2,179.74
jor,1937,395259,2498,41.6,366
jpn,1937,70717552,3154,45.7,161.21
kaz,1937,5931943,4502,39.4,264.07
ken,1937,3790603,1601,62.6,466.04
kgz,1937,1542933,1798,39.9,248.66
khm,1937,3902064,1081,45.7,349.29
kor,1937,15280699,1236,31.4,304.33
kwt,1937,129929,1496,40.1,463.31
lao,1937,1562250,1120,41,384.84
lbn,1937,1009702,5106,50.4,411.37
lbr,1937,833921,1106,45.4,373.12
lby,1937,1043091,4431,39.4,370.6
lka,1937,6034598,1840,47,238.97
lso,1937,664178,423,51.5,362.1
ltu,1937,2285022,5405,38.8,150.1
lux,1937,272212,11240,35.9,119.31
lva,1937,1733232,3154,38.8,139.1
mar,1937,7358091,1535,38,367.83
mda,1937,2072882,2092,26.7,187.08
mdg,1937,3719728,1466,42.4,388.19
mex,1937,19594071,3055,53.9,326.39
mkd,1937,1110989,2071,43.4,247.38
mli,1937,4174028,639,45.2,439.87
mmr,1937,16184812,1577,33.5,398.88
mne,1937,352063,3254,40.3,213.4
mng,1937,756433,789,47.3,386.04
moz,1937,5631728,434,40.7,405.06
mrt,1937,621845,1035,49,356.61
mus,1937,404822,2051,42.4,249.6
mwi,1937,1856719,355,40.2,397.9
mys,1937,5071139,2379,41,310.49
nam,1937,312370,3139,43.5,376.63
ner,1937,2371377,859,43.8,398.92
nga,1937,23910034,2127,46.4,410.76
nic,1937,914600,2323,53.6,374.47
nld,1937,8585519,8842,44.8,49.26
nor,1937,2918893,8622,42.4,53.77
npl,1937,7410736,844,43,371.77
nzl,1937,1587224,10320,37.8,47.3
omn,1937,449728,2395,41.7,402.54
pak,1937,26417205,1326,40.2,423.86
pan,1937,623592,3187,41.2,293.88
per,1937,6198168,4084,59.6,339.65
phl,1937,13655774,2450,49.2,302.06
png,1937,1571084,880,47.2,389.45
pol,1937,30714614,3533,25.2,216.47
prk,1937,8389637,1322,47.6,281.39
prt,1937,7417739,3249,46.1,244.31
pry,1937,1052652,3557,41.3,266.53
pse,1937,635829,1795,44.9,333.78
qat,1937,21586,1124,43.5,399.2
rou,1937,15337753,3113,26.7,289.18
rus,1937,91043344,5652,28.4,144.81
rwa,1937,2003660,515,46.5,359.91
sau,1937,2938097,934,43.3,382.32
sdn,1937,5382381,1356,44.3,391.98
sds,1937,2424562,1389,44.29,408
sen,1937,2259959,1315,41.1,454.98
sgp,1937,654075,5338,41.3,251.47
slb,1937,82204,757,47.4,463.5
sle,1937,1778159,1110,45.8,476.23
slv,1937,1675944,2504,41,362.27
som,1937,2075678,911,45,415.37
srb,1937,5990995,3840,40.7,124.79
sur,1937,193132,4489,35.2,264.02
svk,1937,3263354,4922,43.4,177.82
svn,1937,1314239,4208,39.6,184.26
swe,1937,6279424,8305,49,61.08
swz,1937,163538,1120,45.3,377.06
syr,1937,2816699,1512,44.2,373.04
tcd,1937,1542328,983,42.6,394.44
tgo,1937,1239582,1052,39.7,392.18
tha,1937,15025497,1226,43.9,292.83
tjk,1937,1350637,1914,46.1,260.51
tkm,1937,1072951,3754,42.2,259.17
tls,1937,454855,676,48.4,422.72
tto,1937,458823,3588,44.3,187.21
tun,1937,2882559,1516,38,380.13
tur,1937,16719519,3031,56.2,338.33
tza,1937,5994922,850,42.2,381.58
uga,1937,3985590,786,44.7,451.79
ukr,1937,33014558,3001,41,207.57
