geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1937,6835896,955,36.2,451.63
ago,Angola,country,afr,1937,3831672,2099,51.32,446.36
alb,Albania,country,eur,1937,1063223,1768,25.17,270.71
are,United Arab Emirates,country,asi,1937,63103,1303,40,399.62
arg,Argentina,country,ame,1937,13506373,6997,43.8,140.12
arm,Armenia,country,eur,1937,1197076,1464,37.39,176.19
aus,Australia,country,asi,1937,6853044,9381,36.9,51.45
aut,Austria,country,eur,1937,6755055,6028,37.49,134.77
aze,Azerbaijan,country,eur,1937,2558321,2737,40,196.65
bdi,Burundi,country,afr,1937,2079789,488,47.16,386.96
bel,Belgium,country,eur,1937,8337670,9335,46.62,102.86
ben,Benin,country,afr,1937,1992905,1127,43.72,399.66
bfa,Burkina Faso,country,afr,1937,3894890,531,40.48,419.19
bgd,Bangladesh,country,asi,1937,36491123,1152,37.84,371.42
bgr,Bulgaria,country,eur,1937,6522995,2621,26.68,189.14
bhr,Bahrain,country,asi,1937,102368,4044,40,386.74
bih,Bosnia and Herzegovina,country,eur,1937,2364148,1199,40,254.61
blr,Belarus,country,eur,1937,6905046,2164,28.43,144.93
bol,Bolivia,country,ame,1937,2845637,2611,35.74,366
bra,Brazil,country,ame,1937,39057239,2370,55.75,342.88
btn,Bhutan,country,asi,1937,164363,814,40,412.49
bwa,Botswana,country,afr,1937,273311,753,41.07,358.98
caf,Central African Republic,country,afr,1937,868998,990,45.25,421.61
can,Canada,country,ame,1937,11310323,7399,39.79,102.37
che,Switzerland,country,eur,1937,4171034,14253,39.77,60.55
chl,Chile,country,ame,1937,4838010,4564,53.32,391.88
chn,China,country,asi,1937,501868873,1012,48.5,345.93
civ,Cote d'Ivoire,country,afr,1937,2389627,1744,38.1,391.87
cmr,Cameroon,country,afr,1937,3321837,1257,42.48,424.85
cod,"Congo, Dem. Rep.",country,afr,1937,11127487,1222,44.33,382.5
cog,"Congo, Rep.",country,afr,1937,731822,1366,38.67,380.31
col,Colombia,country,ame,1937,8849122,2663,51.05,242.73
com,Comoros,country,afr,1937,140301,799,36.31,382.74
cpv,Cape Verde,country,afr,1937,157851,797,40,343
cri,Costa Rica,country,ame,1937,668547,2677,40,242.57
cub,Cuba,country,ame,1937,4459461,6578,40,125.89
cyp,Cyprus,country,eur,1937,387036,3272,40,216.87
cze,Czech Republic,country,eur,1937,8473668,6654,40.76,137.66
deu,Germany,country,eur,1937,69329268,8305,46.11,87.26
dji,Djibouti,country,afr,1937,55815,2160,40,409.2
dnk,Denmark,country,eur,1937,3748869,10001,40.39,77.63
dom,Dominican Republic,country,ame,1937,1598747,1650,40,360.5
dza,Algeria,country,afr,1937,7508790,3328,40.44,381.53
ecu,Ecuador,country,ame,1937,2403076,2032,40,374.99
egy,Egypt,country,afr,1937,17040696,1708,43.25,359.55
eri,Eritrea,country,afr,1937,960290,749,40,406.11
esp,Spain,country,eur,1937,25119180,3122,35.82,199.74
est,Estonia,country,eur,1937,976416,3953,38.76,145.66
eth,Ethiopia,country,afr,1937,15067067,565,48.08,412.04
fin,Finland,country,eur,1937,3628549,5807,40.73,95.45
fji,Fiji,country,asi,1937,203595,1969,40,343.71
fra,France,country,eur,1937,42030084,6008,60.24,81.6
gab,Gabon,country,afr,1937,425591,554,46.85,400.51
gbr,United Kingdom,country,eur,1937,47378000,9719,37.94,80.23
geo,Georgia,country,eur,1937,3123595,1773,34.59,190.37
gha,Ghana,country,afr,1937,3645092,2170,42.92,337.6
gin,Guinea,country,afr,1937,2753234,588,44.08,357.2
gmb,Gambia,country,afr,1937,246511,950,40,422.32
gnb,Guinea-Bissau,country,afr,1937,489233,840,47.93,355.97
gnq,Equatorial Guinea,country,afr,1937,169779,465,40,410.37
grc,Greece,country,eur,1937,6861272,5662,39.1,190.16
gtm,Guatemala,country,ame,1937,2230306,3336,42.6,427.65
guy,Guyana,country,ame,1937,367486,3427,42.08,240.7
hnd,Honduras,country,ame,1937,1094611,1981,40,332.88
hti,Haiti,country,ame,1937,2677425,2090,40,406.96
hun,Hungary,country,eur,1937,9089495,5533,29.56,209.32
idn,Indonesia,country,asi,1937,59116990,1879,51.52,346.12
ind,India,country,asi,1937,312175769,1091,32.82,264.11
irl,Ireland,country,eur,1937,2925372,5210,42.06,101.72
irn,Iran,country,asi,1937,14525695,2814,43.62,457.48
irq,Iraq,country,asi,1937,4324458,2455,55.2,393
isr,Israel,country,asi,1937,786072,2330,44.9,76.59
ita,Italy,country,eur,1937,43051259,6530,48.12,161.58
jam,Jamaica,country,ame,1937,1143662,1870,42.23,179.74
jor,Jordan,country,asi,1937,395259,2498,40,366
jpn,Japan,country,asi,1937,70717552,3154,45.74,161.21
kaz,Kazakhstan,country,asi,1937,5931943,4502,39.37,264.07
ken,Kenya,country,afr,1937,3790603,1601,55.38,466.04
kgz,Kyrgyz Republic,country,asi,1937,1542933,1798,39.9,248.66
khm,Cambodia,country,asi,1937,3902064,1081,40,349.29
kor,South Korea,country,asi,1937,15280699,1236,31.44,304.33
kwt,Kuwait,country,asi,1937,129929,1496,40,463.31
lao,Lao,country,asi,1937,1562250,1120,42.44,384.84
lbn,Lebanon,country,asi,1937,1009702,5106,50.39,411.37
lbr,Liberia,country,afr,1937,833921,1106,40,373.12
lby,Libya,country,afr,1937,1043091,4431,40,370.6
lka,Sri Lanka,country,asi,1937,6034598,1840,47.95,238.97
lso,Lesotho,country,afr,1937,664178,423,40,362.1
ltu,Lithuania,country,eur,1937,2285022,5405,38.76,150.1
lux,Luxembourg,country,eur,1937,272212,11240,40,119.31
lva,Latvia,country,eur,1937,1733232,3154,38.76,139.1
mar,Morocco,country,afr,1937,7358091,1535,37.96,367.83
mda,Moldova,country,eur,1937,2072882,2092,26.68,187.08
mdg,Madagascar,country,afr,1937,3719728,1466,42.4,388.19
mex,Mexico,country,ame,1937,19594071,3055,53.91,326.39
mkd,"Macedonia, FYR",country,eur,1937,1110989,2071,44.79,247.38
mli,Mali,country,afr,1937,4174028,639,45.15,439.87
mmr,Myanmar,country,asi,1937,16184812,1577,33.51,398.88
mne,Montenegro,country,eur,1937,352063,3254,40,213.4
mng,Mongolia,country,asi,1937,756433,789,40,386.04
moz,Mozambique,country,afr,1937,5631728,434,40.71,405.06
mrt,Mauritania,country,afr,1937,621845,1035,40,356.61
mus,Mauritius,country,afr,1937,404822,2051,40,249.6
mwi,Malawi,country,afr,1937,1856719,355,40.21,397.9
mys,Malaysia,country,asi,1937,5071139,2379,47.96,310.49
nam,Namibia,country,afr,1937,312370,3139,43.51,376.63
ner,Niger,country,afr,1937,2371377,859,43.8,398.92
nga,Nigeria,country,afr,1937,23910034,2127,46.39,410.76
nic,Nicaragua,country,ame,1937,914600,2323,40,374.47
nld,Netherlands,country,eur,1937,8585519,8842,39.47,49.26
nor,Norway,country,eur,1937,2918893,8622,41.95,53.77
npl,Nepal,country,asi,1937,7410736,844,42.96,371.77
nzl,New Zealand,country,asi,1937,1587224,10320,37.8,47.3
omn,Oman,country,asi,1937,449728,2395,40,402.54
pak,Pakistan,country,asi,1937,26417205,1326,40.2,423.86
pan,Panama,country,ame,1937,623592,3187,40,293.88
per,Peru,country,ame,1937,6198168,4084,50.76,339.65
phl,Philippines,country,asi,1937,13655774,2450,46,302.06
png,Papua New Guinea,country,asi,1937,1571084,880,47.16,389.45
pol,Poland,country,eur,1937,30714614,3533,25.17,216.47
prk,North Korea,country,asi,1937,8389637,1322,40,281.39
prt,Portugal,country,eur,1937,7417739,3249,46.1,244.31
pry,Paraguay,country,ame,1937,1052652,3557,40,266.53
pse,West Bank and Gaza,country,asi,1937,635829,1795,40,333.78
qat,Qatar,country,asi,1937,21586,1124,40,399.2
rou,Romania,country,eur,1937,15337753,3113,26.68,289.18
rus,Russia,country,eur,1937,91043344,5652,28.43,144.81
rwa,Rwanda,country,afr,1937,2003660,515,46.45,359.91
sau,Saudi Arabia,country,asi,1937,2938097,934,40,382.32
sdn,Sudan,country,afr,1937,5382381,1356,44.29,391.98
sds,South Sudan,country,afr,1937,2424562,1389,44.29,408
sen,Senegal,country,afr,1937,2259959,1315,41.11,454.98
sgp,Singapore,country,asi,1937,654075,5338,41,251.47
slb,Solomon Islands,country,asi,1937,82204,757,40,463.5
sle,Sierra Leone,country,afr,1937,1778159,1110,40,476.23
slv,El Salvador,country,ame,1937,1675944,2504,40,362.27
som,Somalia,country,afr,1937,2075678,911,45.89,415.37
srb,Serbia,country,eur,1937,5990995,3840,40.73,124.79
sur,Suriname,country,ame,1937,193132,4489,40,264.02
svk,Slovak Republic,country,eur,1937,3263354,4922,43.43,177.82
svn,Slovenia,country,eur,1937,1314239,4208,39.58,184.26
swe,Sweden,country,eur,1937,6279424,8305,46.79,61.08
swz,Swaziland,country,afr,1937,163538,1120,40,377.06
syr,Syria,country,asi,1937,2816699,1512,44.32,373.04
tcd,Chad,country,afr,1937,1542328,983,42.55,394.44
tgo,Togo,country,afr,1937,1239582,1052,37.83,392.18
tha,Thailand,country,asi,1937,15025497,1226,43.92,292.83
tjk,Tajikistan,country,asi,1937,1350637,1914,46.14,260.51
tkm,Turkmenistan,country,asi,1937,1072951,3754,42.19,259.17
tls,Timor-Leste,country,asi,1937,454855,676,40,422.72
tto,Trinidad and Tobago,country,ame,1937,458823,3588,40,187.21
tun,Tunisia,country,afr,1937,2882559,1516,37.96,380.13
tur,Turkey,country,eur,1937,16719519,3031,51.76,338.33
tza,Tanzania,country,afr,1937,5994922,850,42.21,381.58
uga,Uganda,country,afr,1937,3985590,786,44.66,451.79
ukr,Ukraine,country,eur,1937,33014558,3001,39.94,207.57
ury,Uruguay,country,ame,1937,1928671,6908,52.3,141.84
usa,United States,country,ame,1937,131155740,10413,48.62,71.08
uzb,Uzbekistan,country,asi,1937,6136804,1345,42.49,260.85
ven,Venezuela,country,ame,1937,3851488,5497,40,215.53
vnm,Vietnam,country,asi,1937,21645835,1028,44.41,345.84
yem,Yemen,country,asi,1937,3988553,1302,43.46,507.57
zaf,South Africa,country,afr,1937,10330135,6616,56.6,328.15
zmb,Zambia,country,afr,1937,1588997,1796,39.93,380.24
zwe,Zimbabwe,country,afr,1937,2484118,1149,44.36,364.02
